type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,1820.913,1920.841,99.92799999999988,10,"[28.535443405659997, 28.535443405659997, 29.038249886695635, 28.81077706411594, 41.642685715358766, 34.96118989266224, 73.4916251227897, 26.832511811590575, 36.41947608960744, 25.858823839137912]","[[0.4225388169288635, 0.2243843376636505], [0.4225388169288635, 0.2243843376636505], [0.4282069206237793, 0.2398824244737625], [0.4544544219970703, 0.2600843906402588], [0.4796735644340515, 0.2817736268043518], [0.4986622035503387, 0.2952623963356018], [0.5055162310600281, 0.3121055960655212], [0.5048102140426636, 0.3125249743461609], [0.5046029686927795, 0.3214189112186432], [0.5027043223381042, 0.3163352906703949]]","[[0.418489933013916, 0.2363858222961425], [0.418489933013916, 0.2363858222961425], [0.4289755523204803, 0.2386922687292099], [0.4545138776302337, 0.2660702764987945], [0.4832304120063782, 0.3123540580272674], [0.4998698830604553, 0.3277886807918548], [0.5095378756523132, 0.3387196660041809], [0.5047993063926697, 0.3315378129482269], [0.5038321018218994, 0.3391839861869812], [0.5022699236869812, 0.340343564748764]]"
fixation,1931.944,2120.697,188.75300000000016,11,"[14.515378115467847, 14.515378115467847, 12.242635539828036, 9.7947887214255, 11.849588037591701, 15.561722979068072, 7.375424343827138, 8.741660772188272, 13.023670761271608, 10.381200592024861, 9.898453847932524]","[[0.5091568827629089, 0.3166432976722717], [0.5091568827629089, 0.3166432976722717], [0.5102594494819641, 0.323349267244339], [0.5084733963012695, 0.3285639584064483], [0.5048264861106873, 0.3232385218143463], [0.5050152540206909, 0.3227481842041015], [0.5060082674026489, 0.3182553946971893], [0.505813717842102, 0.3196884989738464], [0.5069712400436401, 0.3200861811637878], [0.4971353709697723, 0.3317572474479675], [0.4916942417621612, 0.3456820547580719]]","[[0.5072903633117676, 0.3410049974918365], [0.5072903633117676, 0.3410049974918365], [0.5067916512489319, 0.3410108387470245], [0.5088374018669128, 0.340353399515152], [0.5067352056503296, 0.3417618572711944], [0.506252110004425, 0.3451340794563293], [0.5048423409461975, 0.342539519071579], [0.4992090761661529, 0.3479765057563782], [0.4963665902614593, 0.3590627908706665], [0.4930793642997741, 0.3680322468280792], [0.4919370114803314, 0.3866475522518158]]"
fixation,2131.8,2165.109,33.30899999999974,4,"[6.868962631481079, 6.868962631481079, 0.0, 8.222941823574025]","[[0.2391630858182907, 0.2395710945129394], [0.2391630858182907, 0.2395710945129394], [0.2391630858182907, 0.2395710945129394], [0.2410653233528137, 0.1681320518255233]]","[[0.232342317700386, 0.2309646755456924], [0.232342317700386, 0.2309646755456924], [0.236314907670021, 0.2228099852800369], [0.2378242462873459, 0.2308438569307327]]"
fixation,2176.213,2231.728,55.51499999999987,6,"[10.144567208184133, 10.144567208184133, 9.88125248763167, 12.373458671218776, 15.460195313510663, 19.096456509144847]","[[0.2599201798439026, 0.251434177160263], [0.2599201798439026, 0.251434177160263], [0.2597742676734924, 0.2587529420852661], [0.2552957832813263, 0.2485567480325698], [0.2561137676239013, 0.2519126832485199], [0.2528664767742157, 0.2468835115432739]]","[[0.2451127767562866, 0.2460519671440124], [0.2451127767562866, 0.2460519671440124], [0.2449314147233963, 0.2373211234807968], [0.241607204079628, 0.2269214689731598], [0.2400911450386047, 0.2286681234836578], [0.2397145181894302, 0.2352108210325241]]"
saccade,2242.831,2265.038,22.20699999999988,3,"[23.519321261932213, 23.519321261932213, 20.641135204866266]","[[0.2536553144454956, 0.2549041509628296], [0.2536553144454956, 0.2549041509628296], [0.2565316259860992, 0.2600848078727722]]","[[0.2402500957250595, 0.2435590028762817], [0.2402500957250595, 0.2435590028762817], [0.2421339750289917, 0.2414999008178711]]"
fixation,2276.141,2309.45,33.30899999999974,4,"[19.808704784590233, 19.808704784590233, 15.271364065964756, 14.536915159618069]","[[0.2550720572471618, 0.2545260488986969], [0.2550720572471618, 0.2545260488986969], [0.2558112144470215, 0.250647485256195], [0.2572901248931885, 0.2549079060554504]]","[[0.2520896196365356, 0.2470436692237854], [0.2520896196365356, 0.2470436692237854], [0.2523545026779175, 0.2478450536727905], [0.255840539932251, 0.2383869737386703]]"
fixation,2320.553,2398.275,77.72200000000021,8,"[15.296146210558863, 15.296146210558863, 13.098265582185212, 17.017495293854655, 12.635872944048453, 10.890017077086707, 13.491181608141659, 14.891651834674823]","[[0.2543468475341797, 0.2577117085456848], [0.2543468475341797, 0.2577117085456848], [0.2517867386341095, 0.2531913816928863], [0.2554781138896942, 0.2486093342304229], [0.2538749277591705, 0.2496215105056762], [0.2524389028549194, 0.253096729516983], [0.2509357929229736, 0.2509798407554626], [0.2404084652662277, 0.2403099685907364]]","[[0.2495112717151641, 0.2384078353643417], [0.2495112717151641, 0.2384078353643417], [0.2578801214694977, 0.2059157788753509], [0.275945782661438, 0.1860437840223312], [0.325575441122055, 0.119866095483303], [0.2646284997463226, 0.327514499425888], [0.2490455359220504, 0.2672142684459686], [0.2490455359220504, 0.2672142684459686]]"
fixation,2409.378,2475.997,66.61899999999969,7,"[19.573920288811102, 19.573920288811102, 11.617502268649089, 15.909829230895971, 18.261967106048797, 18.826685749210593, 17.41184720294738]","[[0.2021388560533523, 0.1790203899145126], [0.2021388560533523, 0.1790203899145126], [0.1920284777879715, 0.1644914597272873], [0.1866175383329391, 0.1569295078516006], [0.1851440668106079, 0.1607785522937774], [0.1846030354499817, 0.1567420959472656], [0.1859423667192459, 0.1570508182048797]]","[[0.1674870252609253, 0.1308433711528778], [0.1674870252609253, 0.1308433711528778], [0.1730200946331024, 0.1354268193244934], [0.1730891317129135, 0.1330862492322921], [0.1723380833864212, 0.1317692697048187], [0.1703803241252899, 0.131585881114006], [0.1690386831760406, 0.1309273540973663]]"
fixation,2487.1,2575.925,88.82500000000027,9,"[18.32909163204916, 18.32909163204916, 12.704125438611205, 17.41249081954453, 12.156121026078187, 13.192901926234999, 15.217121288695868, 16.095840901945994, 16.601392471181267]","[[0.1914829164743423, 0.1479425430297851], [0.1914829164743423, 0.1479425430297851], [0.1885538548231125, 0.1471958458423614], [0.1875451803207397, 0.1480806916952133], [0.1845605671405792, 0.1495707482099533], [0.187156856060028, 0.1438628286123275], [0.1862005144357681, 0.146462932229042], [0.1841081827878952, 0.1499899625778198], [0.1788860112428665, 0.1507387608289718]]","[[0.1739415675401687, 0.1377716958522796], [0.1739415675401687, 0.1377716958522796], [0.1777891516685485, 0.1385232210159301], [0.1791170686483383, 0.1354108601808548], [0.1766401082277298, 0.1346349269151687], [0.1705315709114074, 0.1323440670967102], [0.1691558212041854, 0.1276932805776596], [0.1672594994306564, 0.1303381621837616], [0.1603502631187439, 0.1328194439411163]]"
fixation,2587.028,2609.234,22.20600000000013,3,"[18.18231093660291, 18.18231093660291, 16.500764863110376]","[[0.1830802857875824, 0.1481750756502151], [0.1830802857875824, 0.1481750756502151], [0.1892537623643875, 0.1502634733915329]]","[[0.111598826944828, 0.1338194608688354], [0.111598826944828, 0.1338194608688354], [0.1036063581705093, 0.0974037870764732]]"
