type,start_time,end_time,duration,size,angular_velocities,positionLeft,positionRight
saccade,3330.937,3353.143,22.20600000000013,3,"[72.74390419413594, 72.74390419413594, 92.88254678850666]","[[1.0201289653778076, 0.6907593011856079], [1.0201289653778076, 0.6907593011856079], [1.022225022315979, 0.6930082440376282]]","[[0.9975449442863464, 0.7205125689506531], [0.9975449442863464, 0.7205125689506531], [0.9975449442863464, 0.7205125689506531]]"
saccade,3364.247,3386.453,22.20600000000013,3,"[41.287477873764864, 41.287477873764864, 63.50880784483831]","[[1.0219591856002808, 0.6900674104690552], [1.0219591856002808, 0.6900674104690552], [1.019985318183899, 0.6883949637413025]]","[[1.0070290565490725, 0.7265225648880005], [1.0070290565490725, 0.7265225648880005], [1.0070290565490725, 0.7265225648880005]]"
saccade,3397.556,3419.762,22.20600000000013,3,"[29.71194178401394, 29.71194178401394, 49.56299639182424]","[[1.0198906660079956, 0.6905501484870911], [1.0198906660079956, 0.6905501484870911], [1.0186712741851809, 0.6890632510185242]]","[[1.0087265968322754, 0.7396989464759827], [1.0087265968322754, 0.7396989464759827], [1.0087265968322754, 0.7396989464759827]]"
saccade,3430.865,3453.072,22.207000000000335,3,"[31.109065951938902, 31.109065951938902, 55.912749666314674]","[[1.0162962675094604, 0.6898670196533203], [1.0162962675094604, 0.6898670196533203], [1.014130473136902, 0.6938676238059998]]","[[1.0156997442245483, 0.7353055477142334], [1.0156997442245483, 0.7353055477142334], [1.0156997442245483, 0.7353055477142334]]"
saccade,3464.175,3486.381,22.205999999999676,3,"[42.98395550625112, 42.98395550625112, 66.08932191555948]","[[1.0155282020568848, 0.6922059655189514], [1.0155282020568848, 0.6922059655189514], [1.0143098831176758, 0.6883985996246338]]","[[1.0050009489059448, 0.7352083325386047], [1.0050009489059448, 0.7352083325386047], [1.0050009489059448, 0.7352083325386047]]"
saccade,3497.484,3519.69,22.20600000000013,3,"[42.42439735251469, 42.42439735251469, 62.369838191640454]","[[1.0018765926361084, 0.6637981534004211], [1.0018765926361084, 0.6637981534004211], [0.9437592029571532, 0.4894983768463135]]","[[1.0062531232833862, 0.750260591506958], [1.0062531232833862, 0.750260591506958], [1.0062531232833862, 0.750260591506958]]"
saccade,3530.793,4030.434,499.6410000000001,3,"[53.936382670481194, 53.936382670481194, 156.09840467630355]","[[0.9376397132873536, 0.3609316647052765], [0.9376397132873536, 0.3609316647052765], [0.9460605382919312, 0.1649039834737777]]","[[1.0207706689834597, 0.2768467664718628], [1.0207706689834597, 0.2768467664718628], [1.0207706689834597, 0.2768467664718628]]"
saccade,4041.537,4052.64,11.103000000000065,2,"[304.1071996034202, 304.1071996034202]","[[0.5594083666801453, 0.6928873062133789], [0.5594083666801453, 0.6928873062133789]]","[[0.5930877327919006, 0.6974866986274719], [0.5930877327919006, 0.6974866986274719]]"
saccade,4063.743,4085.95,22.20699999999988,3,"[64.9267299220161, 64.9267299220161, 221.26212986932902]","[[0.5038114190101624, 0.8317463994026184], [0.5038114190101624, 0.8317463994026184], [0.420601487159729, 1.072461724281311]]","[[0.5382263660430908, 0.8415013551712036], [0.5382263660430908, 0.8415013551712036], [0.4622783362865448, 1.049774408340454]]"
saccade,4097.053,4119.259,22.20600000000013,3,"[108.5655007815585, 108.5655007815585, 49.18116293208435]","[[0.3736493289470672, 1.1746829748153689], [0.3736493289470672, 1.1746829748153689], [0.3333047330379486, 1.250415325164795]]","[[0.4010660946369171, 1.1934608221054075], [0.4010660946369171, 1.1934608221054075], [0.3256758749485016, 1.3734261989593506]]"
